page_url,image_url,current_filename,current_alt,suggested_alt,suggested_filename
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/BOB_Cosmetics_oiletries_Jan_2025.jpg?v=1738087394,BOB_Cosmetics_oiletries_Jan_2025.jpg,,,brush-on-block-press-archive.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_US_Weekly__September_2024_480x480.jpg?v=1726515445,Brush_on_Block_US_Weekly__September_2024_480x480.jpg,"Shop the Best Beauty Products of 2024: Skincare, Makeup, Haircare, More Tested by Us Weekly Editors","Shop the Best Beauty Products of 2024: Skincare, Makeup, Haircare, More Tested by Us Weekly Editors",brush-on-block-shop-the-best-beauty-products-of-2024-skincare-makeup.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Redbook_August_2024_480x480.jpg?v=1723744697,Brush_on_Block_Redbook_August_2024_480x480.jpg,"Brush On Block - Redbook - 10 Best Powder Sunscreens to Keep Your Skin Healthy and Protected, According to Dermatologists","Brush On Block - Redbook - 10 Best Powder Sunscreens to Keep Your Skin Healthy and Protected, According to Dermatologists",brush-on-block---redbook---10-best-powder-sunscreens-to-keep.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_NBC_News_August_2024_480x480.jpg?v=1723744234,Brush_on_Block_NBC_News_August_2024_480x480.jpg,"Brush On Block - NBC News  - 7+ best sunscreens for kids, according to dermatologists","Brush On Block - NBC News  - 7+ best sunscreens for kids, according to dermatologists",brush-on-block---nbc-news---7-best-sunscreens-for-kids.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_W_July_2024_480x480.jpg?v=1721243797,Brush_on_Block_W_July_2024_480x480.jpg,Brush On Block - W - How to Reapply Sunscreen and Keep Your Makeup Intact,Brush On Block - W - How to Reapply Sunscreen and Keep Your Makeup Intact,brush-on-block---w---how-to-reapply-sunscreen-and-keep.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Pop_Sugar_July_2024_480x480.jpg?v=1721077389,Brush_on_Block_Pop_Sugar_July_2024_480x480.jpg,"Brush On Block - Pop Sugar - How to Reapply Sunscreen Over Makeup, Straight From a Makeup Artist","Brush On Block - Pop Sugar - How to Reapply Sunscreen Over Makeup, Straight From a Makeup Artist",brush-on-block---pop-sugar---how-to-reapply-sunscreen-over.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Good_Housekeeping_July_2024_480x480.jpg?v=1721067301,Brush_on_Block_Good_Housekeeping_July_2024_480x480.jpg,Brush On Block - Good Housekeeping - 35 Beach Gear Essentials You'll Need This Summer,Brush On Block - Good Housekeeping - 35 Beach Gear Essentials You'll Need This Summer,brush-on-block---good-housekeeping---35-beach-gear-essentials-youll.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_PS_June_2024_480x480.jpg?v=1719613117,Brush_on_Block_PS_June_2024_480x480.jpg,Brush On Block - Pop Sugar - 6 Ways to Update Your Beauty Routine in the Summer,Brush On Block - Pop Sugar - 6 Ways to Update Your Beauty Routine in the Summer,brush-on-block---pop-sugar---6-ways-to-update-your.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Prevention_June-2024_480x480.jpg?v=1719615432,Brush_on_Block_Prevention_June-2024_480x480.jpg,"Brush On Block - Prevention - 10 Best Powder Sunscreens to Keep Your Skin Healthy and Protected, According to Dermatologists","Brush On Block - Prevention - 10 Best Powder Sunscreens to Keep Your Skin Healthy and Protected, According to Dermatologists",brush-on-block---prevention---10-best-powder-sunscreens-to-keep.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_AP_News_June_2024_480x480.jpg?v=1718745997,Brush_on_Block_AP_News_June_2024_480x480.jpg,"Brush On Block - AP News - Best mineral sunscreens, according to expert dermatologists","Brush On Block - AP News - Best mineral sunscreens, according to expert dermatologists",brush-on-block---ap-news---best-mineral-sunscreens-according-to.jpg
